-404.822  57600
-405.199  57650
-405.596  57700
-406.013  57750
-406.447  57800
-406.898  57850
-407.366  57900
-407.848  57950
-408.344  58000
-408.852  58050
-409.372  58100
-409.902  58150
-410.441  58200
-410.988  58250
-411.541  58300
-412.099  58350
-412.66  58400
-413.224  58450
-413.79  58500
-414.355  58550
-414.919  58600
-415.48  58650
-416.037  58700
-416.588  58750
-417.134  58800
-417.671  58850
-418.199  58900
-418.718  58950
-419.225  59000
-419.719  59050
-420.2  59100
-420.667  59150
-421.118  59200
-421.553  59250
-421.97  59300
-422.369  59350
-422.749  59400
-423.109  59450
-423.449  59500
-423.767  59550
-424.064  59600
-424.339  59650
-424.591  59700
-424.82  59750
-425.025  59800
-425.207  59850
-425.364  59900
-425.498  59950
-425.607  60000
-425.693  60050
-425.754  60100
-425.791  60150
-425.804  60200
-425.76  60300
-425.704  60350
-425.625  60400
-425.524  60450
-425.402  60500
-425.259  60550
-425.096  60600
-424.913  60650
-424.712  60700
-424.493  60750
-424.257  60800
-424.006  60850
-423.739  60900
-423.458  60950
-423.165  61000
-422.859  61050
-422.543  61100
-422.218  61150
-421.884  61200
-421.543  61250
-421.196  61300
-420.845  61350
-420.49  61400
-420.134  61450
-419.776  61500
-419.419  61550
-419.064  61600
-418.713  61650
-418.365  61700
-418.024  61750
-417.689  61800
-417.363  61850
-417.046  61900
-416.74  61950
-416.446  62000
-416.165  62050
-415.898  62100
-415.647  62150
-415.412  62200
-415.195  62250
-414.996  62300
-414.816  62350
-414.657  62400
-414.519  62450
-414.403  62500
-414.309  62550
-414.239  62600
-414.193  62650
-414.172  62700
-414.175  62750
-414.204  62800
-414.258  62850
-414.339  62900
-414.447  62950
-414.58  63000
-414.741  63050
-414.928  63100
-415.142  63150
-415.382  63200
-415.649  63250
-415.942  63300
-416.261  63350
-416.606  63400
-416.976  63450
-417.37  63500
-417.789  63550
-418.231  63600
-418.696  63650
-419.183  63700
-419.691  63750
-420.22  63800
-420.769  63850
-421.336  63900
-421.921  63950
-422.523  64000
-423.141  64050
-423.773  64100
-424.419  64150
-425.077  64200
-425.746  64250
-426.426  64300
-427.113  64350
-427.809  64400
-428.51  64450
-429.217  64500
-429.927  64550
-430.64  64600
-431.353  64650
-432.067  64700
-432.779  64750
-433.488  64800
-434.193  64850
-434.892  64900
-435.585  64950
-436.271  65000
-436.947  65050
-437.613  65100
-438.268  65150
-438.91  65200
-439.539  65250
-440.154  65300
-440.753  65350
-441.335  65400
-441.9  65450
-442.447  65500
-442.975  65550
-443.483  65600
-443.971  65650
-444.438  65700
-444.883  65750
-445.305  65800
-445.706  65850
-446.082  65900
-446.436  65950
-446.766  66000
-447.071  66050
-447.353  66100
-447.611  66150
-447.844  66200
-448.053  66250
-448.238  66300
-448.399  66350
-448.536  66400
-448.651  66450
-448.741  66500
-448.81  66550
-448.856  66600
-448.881  66650
-448.884  66700
-448.831  66800
-448.776  66850
-448.703  66900
-448.613  66950
-448.506  67000
-448.384  67050
-448.247  67100
-448.098  67150
-447.936  67200
-447.763  67250
-447.58  67300
-447.388  67350
-447.188  67400
-446.982  67450
-446.771  67500
-446.556  67550
-446.338  67600
-446.119  67650
-445.9  67700
-445.682  67750
-445.466  67800
-445.255  67850
-445.048  67900
-444.847  67950
-444.654  68000
-444.469  68050
-444.295  68100
-444.131  68150
-443.98  68200
-443.842  68250
-443.719  68300
-443.611  68350
-443.52  68400
-443.446  68450
-443.391  68500
-443.355  68550
-443.34  68600
-443.345  68650
-443.372  68700
-443.421  68750
-443.494  68800
-443.59  68850
-443.71  68900
-443.855  68950
-444.025  69000
-444.22  69050
-444.44  69100
-444.686  69150
-444.958  69200
-445.256  69250
-445.58  69300
-445.929  69350
-446.304  69400
-446.705  69450
-447.13  69500
-447.581  69550
-448.056  69600
-448.554  69650
-449.077  69700
-449.622  69750
-450.189  69800
-450.778  69850
-451.388  69900
-452.017  69950
-452.666  70000
-453.333  70050
-454.017  70100
-454.718  70150
-455.434  70200
-456.164  70250
-456.907  70300
-457.662  70350
-458.428  70400
-459.204  70450
-459.988  70500
-460.779  70550
-461.576  70600
-462.378  70650
-463.183  70700
-463.991  70750
-464.799  70800
-465.607  70850
-466.414  70900
-467.217  70950
-468.017  71000
-468.811  71050
-469.598  71100
-470.377  71150
-471.148  71200
-471.908  71250
-472.657  71300
-473.394  71350
-474.117  71400
-474.826  71450
-475.519  71500
-476.196  71550
-476.855  71600
-477.496  71650
-478.119  71700
-478.721  71750
-479.303  71800
-479.864  71850
-480.404  71900
-480.921  71950
-481.415  72000
-481.886  72050
-482.334  72100
-482.758  72150
-483.158  72200
-483.534  72250
-483.885  72300
